Day,H1,H2,H3
696,1.425773531,1.233012244,0.52081879
697,1.322662059,1.247913581,0.530176051
698,1.326221026,1.238507511,0.522742166
699,1.298242301,1.209026135,0.509643512
700,1.305054661,1.177892825,0.530143581
701,1.397563911,1.163352094,0.541387654
702,1.391699706,1.170904513,0.559656269
703,1.469834929,1.192478978,0.571970015
704,1.460014864,1.215862553,0.59837366
705,1.40856012,1.234389226,0.666284696
706,1.44208715,1.248761977,0.671314828
707,1.395123531,1.261875057,0.654527804
708,1.456414532,1.273850229,0.669978442
709,1.454491331,1.282347825,0.631865144
710,1.395949573,1.286174574,0.600423962
711,1.429022612,1.286662818,0.591571505
712,1.363074985,1.28494631,0.566878633
713,1.376263104,1.279270618,0.582624892
714,1.343256145,1.267217686,0.562859214
715,1.277767331,1.251683518,0.519889351
716,1.362131923,1.243394348,0.547119887
717,1.369281003,1.254441923,0.542775231
718,1.421841091,1.286472701,0.519508659
719,1.409267419,1.324667697,0.534358555
720,1.328863769,1.345633108,0.522580007
721,1.389335425,1.334997195,0.511757876
722,1.368378673,1.300188951,0.495993329
723,1.376087288,1.266295257,0.483429617
724,1.349223284,1.257138158,0.532429963
725,1.261988736,1.277126979,0.560043445
726,1.307437872,1.309317069,0.567630556
727,1.254932741,1.331041581,0.602611812
728,1.201144081,1.333166822,0.607826379
729,1.145892854,1.326405208,0.604864769
730,1.060940948,1.330269516,0.593152142
731,1.125974631,1.355601402,0.576897333
732,1.114572515,1.396162032,0.596528394
733,1.094757568,1.435251652,0.570205076
734,1.093942466,1.459594082,0.529406477
735,1.059410703,1.467652566,0.545682153
736,1.146062684,1.466682374,0.546125863
737,1.158014435,1.463902643,0.556065597
738,1.15067995,1.461203103,0.587296516
739,1.169198216,1.457053271,0.60424869
740,1.134003394,1.451073364,0.635274813
741,1.169007518,1.444955101,0.621863617
742,1.126782744,1.43915122,0.592791649
743,1.068803349,1.430692782,0.617905643
744,1.065830752,1.416465916,0.614135911
745,1.038058296,1.399300898,0.601119489
746,1.082271149,1.389435113,0.607495636
747,1.08401649,1.397511867,0.594395941
748,1.074839856,1.424307365,0.597240634
749,1.106737562,1.457309205,0.576570744
750,1.103656333,1.47902095,0.557033042
751,1.151581851,1.480746523,0.594191766
752,1.183699576,1.469559404,0.577095625
753,1.207149843,1.461755682,0.539266528
754,1.236100905,1.468474403,0.540951629
755,1.197438114,1.486470357,0.512685733
756,1.161415411,1.502069701,0.505351635
757,1.109698473,1.503910185,0.509149798
758,1.060452225,1.492246012,0.497424325
759,1.030778969,1.47676395,0.529810413
760,0.996197937,1.466437788,0.515640029
761,1.007894042,1.462207612,0.4648148
762,1.036465654,1.459242605,0.473476432
763,1.054842712,1.454940308,0.462055036
764,1.037371426,1.452918998,0.43663483
765,1.0085621,1.458164301,0.435043042
766,1.027711818,1.468797819,0.425003006
767,1.082432342,1.474442529,0.431665177
768,1.142985608,1.464660333,0.424647004
769,1.143961417,1.439894414,0.421626251
770,1.126540072,1.41343371,0.470345738
771,1.113128131,1.400899024,0.497229396
772,1.077479795,1.406191008,0.5030027
773,1.029746714,1.417248971,0.505468718
774,0.932312091,1.416389179,0.492561251
775,0.897736127,1.396294743,0.494813431
776,0.932740503,1.367112288,0.467339924
777,0.957168315,1.3481406,0.451432734
778,0.965798799,1.35169539,0.490606018
779,0.879849913,1.373573906,0.472828146
780,0.835727272,1.397965867,0.446932774
781,0.849401292,1.411364073,0.460455012
782,0.849145296,1.412661338,0.442543231
783,0.891033485,1.411427941,0.44545242
784,0.87574444,1.41770849,0.438973383
785,0.908374608,1.433383292,0.403200921
786,0.948565142,1.451722751,0.413254459
787,0.875686025,1.463122522,0.380410641
788,0.806971288,1.460381245,0.331833988
789,0.677011261,1.440004816,0.365984479
790,0.635124053,1.401886761,0.389693327
791,0.673189513,1.350923821,0.408380403
792,0.64258092,1.299477017,0.445983816
793,0.663629625,1.265383741,0.461610761
794,0.605762253,1.262854402,0.490616342
795,0.570323077,1.291605175,0.490956913
796,0.578635602,1.334343376,0.47408537
797,0.508715851,1.367514842,0.500150546
798,0.555608434,1.378343121,0.490418939
799,0.581546258,1.373906016,0.455638997
800,0.630062984,1.373547193,0.43779176
801,0.700394739,1.390491204,0.41960335
802,0.611204593,1.418853751,0.432264795
803,0.564945843,1.438080416,0.432471443
804,0.445718326,1.431314371,0.433387389
805,0.335895417,1.401408971,0.478274169
806,0.33990645,1.370205294,0.470045132
807,0.286792742,1.361620276,0.442431312
808,0.352144739,1.3832683,0.455339247
809,0.355839916,1.421945577,0.454936651
810,0.302319576,1.455428387,0.469395163
811,0.323592042,1.469089733,0.476222014
812,0.257243821,1.463372033,0.470433221
813,0.312151445,1.448155809,0.50407507
814,0.355760404,1.431963465,0.499318723
815,0.376028185,1.416606995,0.486407916
816,0.504448918,1.400293273,0.525792983
817,0.499535322,1.38330979,0.535445428
818,0.503686316,1.36926103,0.530854697
819,0.415815496,1.361389245,0.516135524
820,0.265721663,1.359624462,0.486741344
821,0.28669503,1.36271577,0.497238282
822,0.271404377,1.372908885,0.479492471
823,0.336202277,1.396467142,0.464046745
824,0.371482096,1.43728563,0.509758399
825,0.326522753,1.48912356,0.507288989
826,0.39509626,1.53535724,0.489560378
827,0.354590837,1.558979546,0.497257646
828,0.338589587,1.55530025,0.485900827
829,0.343654137,1.535907606,0.507776136
830,0.341185857,1.519625697,0.514108778
831,0.506275405,1.51804978,0.498152506
832,0.562247307,1.528277542,0.538583483
833,0.56003034,1.538588159,0.544830154
834,0.509460012,1.540664182,0.532092277
835,0.383417715,1.536358687,0.579641274
836,0.398998995,1.533249548,0.619237473
837,0.365767945,1.53473804,0.648951192
838,0.360008584,1.535568543,0.664219712
839,0.414080364,1.527428329,0.657526422
840,0.423296599,1.508436854,0.672205896
841,0.511252588,1.486196952,0.659460547
842,0.483700894,1.470916496,0.64323686
843,0.421639622,1.465712979,0.670241091
844,0.432118246,1.464395453,0.683846955
845,0.449092708,1.45926435,0.692565177
846,0.588781427,1.45072956,0.690049739
847,0.6691856,1.448135317,0.691808401
848,0.694740076,1.460016899,0.733811021
849,0.714539443,1.483324319,0.727994436
850,0.63498219,1.503199886,0.715531194
851,0.585201822,1.505023441,0.744783706
852,0.502627537,1.488086699,0.713333894
853,0.445864486,1.467765907,0.680713936
854,0.47919561,1.463319419,0.681553126
855,0.489228862,1.48181275,0.673593144
856,0.527295313,1.512368672,0.714826759
857,0.514221056,1.535480974,0.735215225
858,0.468248622,1.538631287,0.727517226
859,0.454775719,1.524556943,0.776429098
860,0.434812428,1.506201165,0.779279024
861,0.490799538,1.494586604,0.753991669
862,0.57608468,1.490966222,0.778044591
863,0.648388884,1.488797393,0.776490745
864,0.682402074,1.481299198,0.763274114
865,0.629995218,1.466467447,0.741881265
866,0.564145472,1.446173964,0.710299276
867,0.500677077,1.422983162,0.727331027
868,0.457390613,1.399677101,0.732154673
869,0.439983436,1.381407509,0.732058519
870,0.454880555,1.375645589,0.774325544
871,0.521689796,1.38697791,0.790163921
872,0.585474828,1.410677101,0.788455715
873,0.610565485,1.432747505,0.779139301
874,0.572796383,1.43924922,0.770961977
875,0.556144897,1.428009802,0.802970811
876,0.613506331,1.411472742,0.799582637
877,0.703357502,1.406264122,0.788028266
878,0.797363705,1.417674199,0.824251444
879,0.815272137,1.433388898,0.822884075
880,0.825457504,1.433455263,0.820149143
881,0.83303826,1.408568551,0.845328557
882,0.783767458,1.370270909,0.859913385
883,0.731168604,1.343154565,0.893036747
884,0.646268347,1.345204358,0.88404841
885,0.655592452,1.373239739,0.849531206
886,0.739761667,1.405925123,0.862543718
887,0.77081979,1.421211719,0.8413098
888,0.788715625,1.412804152,0.815661376
889,0.720511601,1.392237956,0.830884768
890,0.702143173,1.376725934,0.825328651
891,0.743622115,1.374964539,0.820984992
892,0.736968713,1.382933628,0.790737419
893,0.789866422,1.390969276,0.751120861
894,0.799354204,1.393301651,0.765594306
895,0.844710618,1.391095113,0.740456148
896,0.896579607,1.388346184,0.704164014
897,0.811984666,1.387201447,0.715664992
898,0.762569727,1.388144317,0.691920818
899,0.675812715,1.393436767,0.675006248
900,0.654706846,1.407822419,0.677496683
901,0.713543749,1.433907784,0.676481554
902,0.683509118,1.46683075,0.7246564
903,0.728837775,1.495216773,0.735255176
904,0.719285629,1.509516942,0.707347386
905,0.710848271,1.510465613,0.725281997
906,0.76532196,1.508833432,0.708004436
907,0.733036119,1.515501242,0.671847752
908,0.818402198,1.530739199,0.670733104
909,0.880833316,1.54323172,0.665475774
910,0.924933477,1.540455212,0.669115681
911,1.020023227,1.520902588,0.649818475
912,0.974645932,1.496436682,0.622312646
913,0.987165281,1.482280572,0.639548804
914,0.941835918,1.483968393,0.635841107
915,0.86483489,1.493408767,0.622661413
916,0.90871192,1.497309435,0.623812379
917,0.8778878,1.489434783,0.607133687
918,0.936954686,1.475090946,0.596201919
919,0.951466958,1.464558287,0.560243587
920,0.903744463,1.463191374,0.543548498
921,0.974190473,1.468444062,0.596880724
922,0.956461823,1.475952211,0.609930523
923,1.005969603,1.486844229,0.622844071
924,1.029243746,1.50723877,0.677510489
925,0.993835951,1.539735794,0.684587216
926,1.087340142,1.576215368,0.698121065
927,1.065960679,1.601063992,0.710331716
928,1.047730995,1.603628082,0.694550829
929,0.990329233,1.588550867,0.718953494
930,0.874248885,1.573365397,0.692972069
931,0.921206418,1.574318343,0.631798503
932,0.894857322,1.592828964,0.639975035
933,0.888396254,1.614929036,0.62944374
934,0.891013188,1.624208124,0.614876749
935,0.846084022,1.616399052,0.6418268
936,0.947367509,1.602528398,0.654816343
937,0.955776215,1.598425124,0.672618356
938,0.951003005,1.61074157,0.664168762
939,0.97529208,1.631960524,0.640314323
940,0.957804972,1.647721233,0.66527288
941,1.066663938,1.648641125,0.669194312
942,1.074560639,1.636130208,0.657412972
943,1.042404162,1.618865843,0.666360858
944,1.046308034,1.605422097,0.662655924
945,1.002830473,1.600324786,0.668067965
946,1.062348324,1.605092107,0.656453085
947,1.040677423,1.619991368,0.651181898
948,0.991806134,1.642850801,0.692518458
949,1.00748203,1.666868592,0.679285631
950,0.984712974,1.682502878,0.642676158
951,1.043122958,1.684546834,0.638826115
952,1.040635933,1.678325087,0.607136106
953,1.016935472,1.677226503,0.590784927
954,1.059462988,1.691130276,0.584864948
955,1.05499248,1.715285636,0.574865792
956,1.096782465,1.731199812,0.605374405
957,1.087261708,1.721322194,0.590725099
958,1.052002035,1.68595811,0.557130496
959,1.067266937,1.646901956,0.579872756
960,1.034518827,1.632760202,0.575831973
961,1.034196389,1.657113761,0.565513881
962,1.007748641,1.707690471,0.566724292
963,0.959919921,1.755670126,0.548993251
964,0.942768429,1.777047142,0.554775486
965,0.890255633,1.76815127,0.533007056
966,0.882247773,1.74355778,0.514002332
967,0.894633574,1.72048846,0.564312041
968,0.913863499,1.704661788,0.57716448
969,0.952038323,1.689177211,0.57167828
970,0.961495167,1.664913042,0.589071064
971,0.991078816,1.631054734,0.574663834
972,1.014993458,1.596308586,0.57717206
973,1.014217,1.571589905,0.573205473
974,0.994314733,1.562576448,0.560041739
975,0.973142388,1.568595723,0.603781707
976,0.996202713,1.586395518,0.608143098
977,1.024695681,1.612649511,0.582781309
978,1.027408294,1.642274584,0.608265054
979,0.97940469,1.666250369,0.618474341
980,0.941541566,1.674371697,0.621086531
981,0.954666513,1.66270255,0.62376657
982,0.977447624,1.638685641,0.608005515
983,1.008937981,1.617159347,0.604359566
984,1.007267796,1.608879587,0.563963463
985,1.043897862,1.611414046,0.519464019
986,1.10927839,1.611430192,0.531813369
987,1.111354095,1.597207472,0.543113365
988,1.081695861,1.570218506,0.562436323
989,0.99208195,1.544899625,0.585212798
990,0.96676433,1.536532663,0.60484932
991,1.008381495,1.548270633,0.652245912
992,1.002550273,1.569002689,0.654086906
993,1.005411253,1.583376426,0.655193883
994,0.946761332,1.584081313,0.706333072
995,0.927450997,1.575271447,0.692771395
996,0.944006196,1.565472808,0.663070891
997,0.882655138,1.558588603,0.657883781
998,0.877875573,1.552399426,0.626925977
999,0.863760731,1.544994475,0.637105089
1000,0.917572364,1.540657544,0.64327833
1001,1.012696146,1.547394182,0.632145688
1002,0.981110002,1.567819422,0.680073807
1003,0.976225473,1.593293807,0.679683127
1004,0.922015145,1.608929114,0.645686766
1005,0.90349721,1.6061375,0.672112803
1006,0.95911539,1.590882397,0.684673407
1007,0.931748553,1.578889907,0.694994232
1008,0.993090808,1.581401449,0.716432007
1009,1.013429757,1.594607141,0.725973479
1010,1.007249733,1.602978118,0.764592982
1011,1.03054183,1.593732484,0.781859176
1012,0.928168818,1.569041891,0.791254737
1013,0.921733828,1.544599622,0.846893216
1014,0.913592842,1.535896303,0.877742547
1015,0.912465327,1.544796776,0.881930743
1016,1.004958946,1.558281121,0.869330946
1017,0.978902009,1.559719321,0.841939714
1018,1.002300253,1.542063614,0.83842429
1019,0.957173197,1.511891471,0.801858789
1020,0.84899684,1.482631018,0.769663438
1021,0.854738236,1.464695807,0.791037205
1022,0.790933319,1.460983236,0.766120356
1023,0.824136515,1.469089308,0.731202978
1024,0.834550661,1.485083789,0.724330757
1025,0.769252153,1.504316968,0.705064682
1026,0.799104439,1.520459709,0.715262222
1027,0.708180439,1.527183499,0.704771464
1028,0.659924212,1.523353509,0.676386558
1029,0.615014126,1.516516294,0.695252586
1030,0.551248064,1.518749017,0.670504243
1031,0.668465925,1.536006012,0.635453562
1032,0.702178382,1.560210817,0.657144201
1033,0.731767821,1.573166656,0.664314531
1034,0.713736499,1.561237604,0.67244139
1035,0.602008645,1.528667769,0.66339827
1036,0.630354826,1.496728025,0.631742924
1037,0.583898669,1.487700885,0.636378929
1038,0.567963238,1.506736926,0.603871926
1039,0.599641227,1.537468456,0.567061925
1040,0.586907294,1.555543602,0.592144967
1041,0.695336312,1.548357807,0.587618826
1042,0.671781723,1.523876889,0.578466486
1043,0.596212552,1.501545128,0.585434774
1044,0.560839983,1.494364526,0.583912871
1045,0.506566438,1.498443076,0.625330479
1046,0.613022073,1.49848367,0.641528902
1047,0.650451382,1.482849762,0.631425335
1048,0.647602818,1.454019205,0.664346005
1049,0.671388516,1.425933502,0.64925973
1050,0.605777303,1.412374415,0.605439259
1051,0.606272611,1.417649526,0.601072604
1052,0.526041714,1.436659931,0.600529842
1053,0.444106217,1.461507746,0.619796555
1054,0.481064049,1.486636775,0.629677286
1055,0.503533903,1.508428598,0.63205674
1056,0.594752493,1.522626964,0.670275771
1057,0.591770307,1.525201781,0.67660431
1058,0.518682463,1.517050778,0.673651659
1059,0.493175937,1.506731247,0.699050372
1060,0.422898046,1.505970442,0.705480434
1061,0.428660298,1.520217023,0.706564771
1062,0.430451294,1.542985084,0.674149188
1063,0.429611901,1.56052644,0.640085242
1064,0.480723174,1.563681169,0.660594491
1065,0.45011008,1.556133781,0.641759008
1066,0.413924824,1.550945909,0.629437779
1067,0.342454776,1.558233984,0.669617682
1068,0.266937933,1.575572364,0.656234597
1069,0.271079078,1.590303444,0.636725127
1070,0.278642792,1.59149877,0.621958206
1071,0.338107997,1.580020455,0.58432659
1072,0.389119616,1.567168394,0.596740569
1073,0.388151792,1.563699508,0.580460572
1074,0.362732693,1.570277635,0.537195853
1075,0.294674025,1.578496247,0.56089881
1076,0.272718965,1.580686713,0.555146229
1077,0.295587844,1.577994743,0.535934633
1078,0.33643694,1.578468861,0.570650584
1079,0.380606296,1.587602013,0.599168202
1080,0.404148508,1.601711426,0.628702809
1081,0.42766113,1.611468314,0.632901733
1082,0.414579964,1.612000523,0.609518981
1083,0.364550954,1.608687908,0.616796155
1084,0.299374066,1.611875883,0.598010299
1085,0.290163004,1.625291742,0.568506234
1086,0.360168281,1.640090069,0.572041972
1087,0.425984338,1.641500373,0.56407852
1088,0.455944965,1.62254836,0.55311056
1089,0.410185886,1.591713073,0.519807006
1090,0.371958461,1.566550949,0.491768387
1091,0.369110849,1.558554292,0.513945942
1092,0.339537153,1.563024587,0.495254952
1093,0.332510869,1.563253329,0.470842071
1094,0.311227877,1.545152685,0.487805682
1095,0.345651172,1.509231663,0.465088815
1096,0.400427615,1.469923234,0.448320168
1097,0.346129821,1.444115502,0.44804334
1098,0.270946516,1.439730469,0.446321054
1099,0.159656426,1.453380842,0.490535565
1100,0.132058462,1.476565369,0.492446781
1101,0.193461036,1.502626353,0.463635434
1102,0.201170369,1.528317358,0.479795318
1103,0.256289558,1.551129115,0.452793621
1104,0.27232737,1.567878411,0.413370061
1105,0.303050182,1.57705793,0.406088128
1106,0.35259432,1.581379122,0.385593304
1107,0.288531211,1.585595003,0.381388094
1108,0.295866104,1.590242822,0.351341429
1109,0.30691688,1.588157345,0.313926586
1110,0.354808424,1.569582733,0.339581961
1111,0.44635567,1.533085053,0.336740056
1112,0.398369069,1.49180353,0.323537705
1113,0.392380907,1.466837415,0.344397131
1114,0.347931274,1.471174148,0.329641931
1115,0.303344302,1.497785681,0.312734839
1116,0.350997154,1.523619828,0.287966934
1117,0.324637158,1.527606652,0.261170595
1118,0.405462562,1.507659143,0.29794363
1119,0.465976947,1.481645135,0.309349544
1120,0.470523706,1.471181737,0.301197556
1121,0.525248514,1.482405713,0.342337013
1122,0.449660087,1.500514458,0.356397009
1123,0.444996599,1.502466025,0.357803159
1124,0.431000088,1.476304952,0.37067721
1125,0.383896002,1.43057459,0.373645668
1126,0.455931784,1.387011934,0.38890814
1127,0.424254379,1.36439507,0.359618306
1128,0.433407008,1.367540026,0.310470426
1129,0.402869562,1.388644773,0.305141938
1130,0.301240455,1.416411244,0.286033781
1131,0.341562371,1.443141334,0.275584596
1132,0.314559209,1.46495495,0.284866625
1133,0.352672737,1.478625296,0.288198927
