	Unnamed: 0	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	delmassflux	reldelmassflux	normmassflux	Time	fraction	relbase	normmassflux_fraction
4329	4329	73	10.0	2	Original	Fast	5	DO	-12367.942746841209	80.52446771893926	0.19475532281060745	2.006	0.8285832300702192	0.1290478427783319	1.5091714717396914
4330	4330	73	10.0	2	Original	Fast	5	Ammonium	-359.53529791853543	9.753504511510373	0.9024649548848962	2.006	0.8285832300702192	0.8959866244784368	1.007230387406989
4331	4331	73	10.0	2	Original	Fast	5	Nitrate	-603.6251181263598	3.930046599813145	0.9606995340018687	2.006	0.8285832300702192	0.9715568884362047	0.9888247877570898
4332	4332	73	10.0	2	Original	Fast	5	Sulphate	-1.8320715753361583e-06	1.9880238161761785e-09	0.9999999999801197	2.006	0.8285832300702192	1.0000000000097355	0.9999999999703841
4333	4333	73	10.0	2	Original	Fast	5	Particulate organic matter	49.718272639335005	-16.18513896019634	1.1618513896019633	2.006	0.8285832300702192	1.1758910124420874	0.988060438687284
4334	4334	73	10.0	2	Original	Fast	5	Nitrogen	-636.7852986679462	3.3178168498310527	0.9668218315016894	2.006	0.8285832300702192	0.9754001777767958	0.9912053058113454
4335	4335	73	10.0	2	Original	Fast	5	TOC	-9828.945434905	19.41556877584895	0.8058443122415104	2.006	0.8285832300702192	0.7943777139075825	1.0144346928837205
4336	4336	73	10.0	2	Original	Fast	1	DOC	-13384.39786168217	27.24746879316184	0.7275253120683817	2.006	0.8285832300702192	0.7173765958283894	1.0141469854174334
4337	4337	73	10.0	2	Original	Fast	1	DO	-12800.889152202246	83.39066577162077	0.16609334228379236	2.006	0.8285832300702192	0.1290478427783319	1.2870679486606704
4338	4338	73	10.0	2	Original	Fast	1	Ammonium	-369.2188458767577	10.021896723672537	0.8997810327632746	2.006	0.8285832300702192	0.8959866244784368	1.004234893893697
4339	4339	73	10.0	2	Original	Fast	1	Nitrate	-491.1650076963906	3.199666562887063	0.9680033343711294	2.006	0.8285832300702192	0.9715568884362047	0.9963424127733838
4340	4340	73	10.0	2	Original	Fast	1	Sulphate	-1.8363498384132981e-06	1.9937994644242875e-09	0.999999999980062	2.006	0.8285832300702192	1.0000000000097355	0.9999999999703264
4341	4341	73	10.0	2	Original	Fast	1	Particulate organic matter	50.92203420940956	-16.586435069775437	1.1658643506977544	2.006	0.8285832300702192	1.1758910124420874	0.9914731368483635
4342	4342	73	10.0	2	Original	Fast	1	Nitrogen	-525.7511917853408	2.7408581113447843	0.9725914188865521	2.006	0.8285832300702192	0.9754001777767958	0.9971204035489868
4343	4343	73	10.0	2	Original	Fast	1	TOC	-10038.071243804072	19.839940938045327	0.8016005906195469	2.006	0.8285832300702192	0.7943777139075825	1.0090924966618646
4344	4344	74	10.0	5	Original	Fast	0	DOC	-8.818000718742844	19.361404190220245	0.8063859580977976	0.733	0.3027674514663362	0.8063859580977976	1.0
4345	4345	74	10.0	5	Original	Fast	0	DO	-7.99429826822667	56.169045995861424	0.4383095400413857	0.733	0.3027674514663362	0.4383095400413857	1.0
4346	4346	74	10.0	5	Original	Fast	0	Ammonium	-0.23913113131420086	7.000701762245488	0.9299929823775451	0.733	0.3027674514663362	0.9299929823775451	1.0
4347	4347	74	10.0	5	Original	Fast	0	Nitrate	-0.6417836140987632	4.509260491690412	0.954907395083096	0.733	0.3027674514663362	0.954907395083096	1.0
4348	4348	74	10.0	5	Original	Fast	0	Sulphate	-3.6354776966618366e-09	4.257228237537017e-09	0.9999999999574276	0.733	0.3027674514663362	0.9999999999574276	1.0
4349	4349	74	10.0	5	Original	Fast	0	Particulate organic matter	0.03365264091625908	-11.822405620142472	1.1182240562014247	0.733	0.3027674514663362	1.1182240562014247	1.0
4350	4350	74	10.0	5	Original	Fast	0	Nitrogen	-0.6516206607212247	3.6638739937968414	0.9633612600620316	0.733	0.3027674514663362	0.9633612600620316	1.0
4351	4351	74	10.0	5	Original	Fast	0	TOC	-6.525059871825462	13.909579395903187	0.8609042060409682	0.733	0.3027674514663362	0.8609042060409682	1.0
4352	4352	74	10.0	5	Original	Fast	2	DOC	-9365.588566445032	18.778679912887775	0.8122132008711221	0.733	0.3027674514663362	0.8063859580977976	1.007226369351806
4353	4353	74	10.0	5	Original	Fast	2	DO	-8459.646323903122	54.27904140465204	0.4572095859534795	0.733	0.3027674514663362	0.4383095400413857	1.0431203160905629
4354	4354	74	10.0	5	Original	Fast	2	Ammonium	-253.640769995292	6.780906932234826	0.9321909306776518	0.733	0.3027674514663362	0.9299929823775451	1.0023634031027713
4355	4355	74	10.0	5	Original	Fast	2	Nitrate	-715.0780752461743	4.588105810543867	0.9541189418945614	0.733	0.3027674514663362	0.954907395083096	0.9991743145014957
4356	4356	74	10.0	5	Original	Fast	2	Sulphate	-1.933338353410363e-06	2.067457442782425e-09	0.9999999999793254	0.733	0.3027674514663362	0.9999999999574276	1.0000000000218978
4357	4357	74	10.0	5	Original	Fast	2	Particulate organic matter	35.83721054703233	-11.49699030332582	1.1149699030332583	0.733	0.3027674514663362	1.1182240562014247	0.9970898916454894
4358	4358	74	10.0	5	Original	Fast	2	Nitrogen	-726.6606746947946	3.731131913631887	0.9626886808636814	0.733	0.3027674514663362	0.9633612600620316	0.9993018411407711
4359	4359	74	10.0	5	Original	Fast	2	TOC	-6945.00686097829	13.519649687858767	0.8648035031214125	0.733	0.3027674514663362	0.8609042060409682	1.0045293042513708
4360	4360	74	10.0	5	Original	Fast	5	DOC	-9150.208307241592	18.355385064312387	0.8164461493568762	0.733	0.3027674514663362	0.8063859580977976	1.0124756528285908
4361	4361	74	10.0	5	Original	Fast	5	DO	-8239.482483834687	52.891079597127906	0.47108920402872084	0.733	0.3027674514663362	0.4383095400413857	1.0747865629031028
4362	4362	74	10.0	5	Original	Fast	5	Ammonium	-247.65963151605138	6.624093862089338	0.9337590613791066	0.733	0.3027674514663362	0.9299929823775451	1.0040495778709355
4363	4363	74	10.0	5	Original	Fast	5	Nitrate	-722.115381429252	4.635420026975962	0.9536457997302404	0.733	0.3027674514663362	0.954907395083096	0.9986788296337932
4364	4364	74	10.0	5	Original	Fast	5	Sulphate	-2.08101118914783e-06	2.226412655238074e-09	0.9999999999777358	0.733	0.3027674514663362	0.9999999999574276	1.0000000000203082
4365	4365	74	10.0	5	Original	Fast	5	Particulate organic matter	35.20025096844665	-11.29791391306235	1.1129791391306236	0.733	0.3027674514663362	1.1182240562014247	0.9953096009321979
4366	4366	74	10.0	5	Original	Fast	5	Nitrogen	-733.4314363032536	3.767653899138031	0.9623234610086197	0.733	0.3027674514663362	0.9633612600620316	0.9989227311742377
4367	4367	74	10.0	5	Original	Fast	5	TOC	-6786.772540821054	13.217782096679061	0.8678221790332095	0.733	0.3027674514663362	0.8609042060409682	1.0080357058819063
4368	4368	74	10.0	5	Original	Fast	1	DOC	-9338.092837480108	18.742935629650066	0.8125706437034993	0.733	0.3027674514663362	0.8063859580977976	1.0076696345510416
4369	4369	74	10.0	5	Original	Fast	1	DO	-8448.432474121897	54.26321756780211	0.45736782432197887	0.733	0.3027674514663362	0.4383095400413857	1.0434813357673978
4370	4370	74	10.0	5	Original	Fast	1	Ammonium	-253.20627459808796	6.776300026728113	0.9322369997327188	0.733	0.3027674514663362	0.9299929823775451	1.0024129400949207
4371	4371	74	10.0	5	Original	Fast	1	Nitrate	-701.279294968921	4.504228574383983	0.9549577142561602	0.733	0.3027674514663362	0.954907395083096	1.0000526953433635
4372	4372	74	10.0	5	Original	Fast	1	Sulphate	-1.9007420632988212e-06	2.034704474015013e-09	0.9999999999796529	0.733	0.3027674514663362	0.9999999999574276	1.0000000000222253
4373	4373	74	10.0	5	Original	Fast	1	Particulate organic matter	35.716058881168124	-11.46998735960597	1.1146998735960596	0.733	0.3027674514663362	1.1182240562014247	0.9968484110265552
4374	4374	74	10.0	5	Original	Fast	1	Nitrogen	-713.0840766581678	3.665212228053256	0.9633478777194675	0.733	0.3027674514663362	0.9633612600620316	0.9999861086976206
4375	4375	74	10.0	5	Original	Fast	1	TOC	-6924.077908391715	13.492864140972841	0.8650713585902715	0.733	0.3027674514663362	0.8609042060409682	1.0048404369731991
4376	4376	75	10.0	10	Original	Fast	0	DOC	-7.931238711028732	17.55542755572091	0.824445724442791	0.601	0.24824452705493594	0.824445724442791	1.0
4377	4377	75	10.0	10	Original	Fast	0	DO	-7.237062553536769	51.26048306100471	0.48739516938995275	0.601	0.24824452705493594	0.48739516938995275	1.0
4378	4378	75	10.0	10	Original	Fast	0	Ammonium	-0.21706436118077432	6.406158073541168	0.9359384192645882	0.601	0.24824452705493594	0.9359384192645882	1.0
4379	4379	75	10.0	10	Original	Fast	0	Nitrate	-0.5333080580516025	3.7774481668244713	0.9622255183317553	0.601	0.24824452705493594	0.9622255183317553	1.0
4380	4380	75	10.0	10	Original	Fast	0	Sulphate	-4.727078035671184e-06	5.580355790834675e-06	0.9999999441964422	0.601	0.24824452705493594	0.9999999441964422	1.0
4381	4381	75	10.0	10	Original	Fast	0	Particulate organic matter	0.030029017551954636	-10.634853120126225	1.1063485312012624	0.601	0.24824452705493594	1.1063485312012624	1.0
4382	4382	75	10.0	10	Original	Fast	0	Nitrogen	-0.5519597028339689	3.1286481416491143	0.968713518583509	0.601	0.24824452705493594	0.968713518583509	1.0
4383	4383	75	10.0	10	Original	Fast	0	TOC	-5.947111547044671	12.780247060561544	0.8721975293943846	0.601	0.24824452705493594	0.8721975293943846	1.0
4384	4384	75	10.0	10	Original	Fast	2	DOC	-8551.373864490684	17.285006472732743	0.8271499352726728	0.601	0.24824452705493594	0.824445724442791	1.0032800349977065
4385	4385	75	10.0	10	Original	Fast	2	DO	-7771.554096094618	50.267988272432305	0.49732011727567693	0.601	0.24824452705493594	0.48739516938995275	1.0203632463123233
4386	4386	75	10.0	10	Original	Fast	2	Ammonium	-232.86829688165156	6.275997413090656	0.9372400258690935	0.601	0.24824452705493594	0.9359384192645882	1.0013906968425637
4387	4387	75	10.0	10	Original	Fast	2	Nitrate	-598.1696287523572	3.869082491256018	0.9613091750874396	0.601	0.24824452705493594	0.9622255183317553	0.999047683493258
4388	4388	75	10.0	10	Original	Fast	2	Sulphate	-5.409472214523703e-05	5.831593923116223e-08	0.9999999994168407	0.601	0.24824452705493594	0.9999999441964422	1.0000000552204016
4389	4389	75	10.0	10	Original	Fast	2	Particulate organic matter	32.5268021443614	-10.519497699656613	1.1051949769965659	0.601	0.24824452705493594	1.1063485312012624	0.9989573320050924
4390	4390	75	10.0	10	Original	Fast	2	Nitrogen	-617.0639155563113	3.1940577551324365	0.9680594224486756	0.601	0.24824452705493594	0.968713518583509	0.9993247785622009
4391	4391	75	10.0	10	Original	Fast	2	TOC	-6411.6337637136685	12.582447729642494	0.874175522703575	0.601	0.24824452705493594	0.8721975293943846	1.0022678272323975
4392	4392	75	10.0	10	Original	Fast	5	DOC	-8408.204684034732	17.003544494248246	0.8299645550575175	0.601	0.24824452705493594	0.824445724442791	1.0066939890051059
4393	4393	75	10.0	10	Original	Fast	5	DO	-7638.967665223553	49.43344039466896	0.5056655960533104	0.601	0.24824452705493594	0.48739516938995275	1.03748585913608
4394	4394	75	10.0	10	Original	Fast	5	Ammonium	-228.9777199731206	6.174021678527418	0.9382597832147258	0.601	0.24824452705493594	0.9359384192645882	1.0024802528695869
4395	4395	75	10.0	10	Original	Fast	5	Nitrate	-593.1719775062866	3.838546368946675	0.9616145363105332	0.601	0.24824452705493594	0.9622255183317553	0.9993650324070792
4396	4396	75	10.0	10	Original	Fast	5	Sulphate	-5.240686004981399e-05	5.652272021733582e-08	0.9999999994347728	0.601	0.24824452705493594	0.9999999441964422	1.0000000552383337
4397	4397	75	10.0	10	Original	Fast	5	Particulate organic matter	32.0395907246322	-10.366762027060776	1.1036676202706077	0.601	0.24824452705493594	1.1063485312012624	0.9975767935193589
4398	4398	75	10.0	10	Original	Fast	5	Nitrogen	-611.267448324852	3.1655298829702376	0.9683447011702977	0.601	0.24824452705493594	0.968713518583509	0.9996192709132927
4399	4399	75	10.0	10	Original	Fast	5	TOC	-6299.382192489189	12.367927209119525	0.8763207279088048	0.601	0.24824452705493594	0.8721975293943846	1.0047273677985344
4400	4400	75	10.0	10	Original	Fast	1	DOC	-8507.35352276545	17.213832583357874	0.8278616741664213	0.601	0.24824452705493594	0.824445724442791	1.0041433288115347
4401	4401	75	10.0	10	Original	Fast	1	DO	-7754.652811396651	50.21060234734153	0.49789397652658485	0.601	0.24824452705493594	0.48739516938995275	1.0215406466784906
4402	4402	75	10.0	10	Original	Fast	1	Ammonium	-232.06490490643543	6.26082116033298	0.9373917883966703	0.601	0.24824452705493594	0.9359384192645882	1.0015528469631838
4403	4403	75	10.0	10	Original	Fast	1	Nitrate	-576.7974029974722	3.7347055685487587	0.9626529443145121	0.601	0.24824452705493594	0.9622255183317553	1.0004442056197989
4404	4404	75	10.0	10	Original	Fast	1	Sulphate	-5.412488826550543e-05	5.840887417077721e-08	0.9999999994159112	0.601	0.24824452705493594	0.9999999441964422	1.000000055219472
4405	4405	75	10.0	10	Original	Fast	1	Particulate organic matter	32.28812307868549	-10.453118584904868	1.1045311858490487	0.601	0.24824452705493594	1.1063485312012624	0.9983573482488015
4406	4406	75	10.0	10	Original	Fast	1	Nitrogen	-595.8393743010929	3.0873883087799907	0.9691261169122	0.601	0.24824452705493594	0.968713518583509	1.0004259239917435
4407	4407	75	10.0	10	Original	Fast	1	TOC	-6377.124186737332	12.527682676872995	0.87472317323127	0.601	0.24824452705493594	0.8721975293943846	1.0028957245942203
4408	4408	76	5.0	2	Original	Fast	0	DOC	-12.283612690196767	26.663778303387648	0.7333622169661236	1.607	0.6637752994630317	0.7333622169661236	1.0
4409	4409	76	5.0	2	Original	Fast	0	DO	-11.838354443124645	82.231250055695	0.17768749944305012	1.607	0.6637752994630317	0.17768749944305012	1.0
4410	4410	76	5.0	2	Original	Fast	0	Ammonium	-0.33892793255082143	9.809382611108534	0.9019061738889146	1.607	0.6637752994630317	0.9019061738889146	1.0
4411	4411	76	5.0	2	Original	Fast	0	Nitrate	-0.3657113825085272	2.540294285641874	0.9745970571435812	1.607	0.6637752994630317	0.9745970571435812	1.0
4412	4412	76	5.0	2	Original	Fast	0	Sulphate	-1.83506188022875e-09	2.1244426757921294e-09	0.9999999999787557	1.607	0.6637752994630317	0.9999999999787557	1.0
4413	4413	76	5.0	2	Original	Fast	0	Particulate organic matter	0.04528041917599118	-15.726279736665989	1.15726279736666	1.607	0.6637752994630317	1.15726279736666	1.0
4414	4414	76	5.0	2	Original	Fast	0	Nitrogen	-0.3958564744540034	2.2004539766114872	0.9779954602338851	1.607	0.6637752994630317	0.9779954602338851	1.0
4415	4415	76	5.0	2	Original	Fast	0	TOC	-9.195784284143345	19.379703379702235	0.8062029662029777	1.607	0.6637752994630317	0.8062029662029777	1.0
4416	4416	76	5.0	2	Original	Fast	2	DOC	-12757.825001545207	25.28922256758657	0.7471077743241343	1.607	0.6637752994630317	0.7333622169661236	1.0187432036175457
4417	4417	76	5.0	2	Original	Fast	2	DO	-12160.830710234435	77.13865444007573	0.22861345559924268	1.607	0.6637752994630317	0.17768749944305012	1.28660404539327
4418	4418	76	5.0	2	Original	Fast	2	Ammonium	-351.14385480958254	9.280740874921108	0.9071925912507892	1.607	0.6637752994630317	0.9019061738889146	1.005861382829968
4419	4419	76	5.0	2	Original	Fast	2	Nitrate	-488.3878282662336	3.0979446071609504	0.9690205539283905	1.607	0.6637752994630317	0.9745970571435812	0.99427814482476
4420	4420	76	5.0	2	Original	Fast	2	Sulphate	-1.9208528101444244e-06	2.0307275147368448e-09	0.9999999999796929	1.607	0.6637752994630317	0.9999999999787557	1.0000000000009373
4421	4421	76	5.0	2	Original	Fast	2	Particulate organic matter	46.418336553320046	-14.722053568496149	1.1472205356849614	1.607	0.6637752994630317	1.15726279736666	0.9913224017011956
4422	4422	76	5.0	2	Original	Fast	2	Nitrogen	-521.0633876194042	2.64501633451462	0.9735498366548538	1.607	0.6637752994630317	0.9779954602338851	0.995454351518188
4423	4423	76	5.0	2	Original	Fast	2	TOC	-9573.142046981142	18.423668738152877	0.8157633126184715	1.607	0.6637752994630317	0.8062029662029777	1.0118584857861794
4424	4424	76	5.0	2	Original	Fast	5	DOC	-12371.374328762859	24.53461911762559	0.7546538088237441	1.607	0.6637752994630317	0.7333622169661236	1.029032845386694
4425	4425	76	5.0	2	Original	Fast	5	DO	-11714.549165821585	74.34246040067826	0.25657539599321744	1.607	0.6637752994630317	0.17768749944305012	1.4439698729366797
4426	4426	76	5.0	2	Original	Fast	5	Ammonium	-339.9387852235832	8.988781571748493	0.9101121842825151	1.607	0.6637752994630317	0.9019061738889146	1.0090985189271042
4427	4427	76	5.0	2	Original	Fast	5	Nitrate	-538.1624241248484	3.4152674711002096	0.9658473252889979	1.607	0.6637752994630317	0.9745970571435812	0.9910222057511361
4428	4428	76	5.0	2	Original	Fast	5	Sulphate	-1.9255676306784157e-06	2.0366616092263167e-09	0.9999999999796334	1.607	0.6637752994630317	0.9999999999787557	1.0000000000008777
4429	4429	76	5.0	2	Original	Fast	5	Particulate organic matter	45.03666322668182	-14.290504504760685	1.1429050450476068	1.607	0.6637752994630317	1.15726279736666	0.9875933518715678
4430	4430	76	5.0	2	Original	Fast	5	Nitrogen	-569.8892410229272	2.8942150143892635	0.9710578498561073	1.607	0.6637752994630317	0.9779954602338851	0.9929062959289007
4431	4431	76	5.0	2	Original	Fast	5	TOC	-9289.254645507812	17.885661866811773	0.8211433813318822	1.607	0.6637752994630317	0.8062029662029777	1.018531828528578
4432	4432	76	5.0	2	Original	Fast	1	DOC	-12775.852916821968	25.35118026624071	0.746488197337593	1.607	0.6637752994630317	0.7333622169661236	1.0178983591843207
4433	4433	76	5.0	2	Original	Fast	1	DO	-12221.833736835271	77.60588034662051	0.22394119653379493	1.607	0.6637752994630317	0.17768749944305012	1.2603092352344651
4434	4434	76	5.0	2	Original	Fast	1	Ammonium	-352.2511787918388	9.319647192441305	0.9068035280755868	1.607	0.6637752994630317	0.9019061738889146	1.0054300040607942
4435	4435	76	5.0	2	Original	Fast	1	Nitrate	-453.895089388634	2.8821311724155487	0.9711786882758446	1.607	0.6637752994630317	0.9745970571435812	0.996492531100232
4436	4436	76	5.0	2	Original	Fast	1	Sulphate	-1.904569217003882e-06	2.015597303826147e-09	0.9999999999798439	1.607	0.6637752994630317	0.9999999999787557	1.0000000000010882
4437	4437	76	5.0	2	Original	Fast	1	Particulate organic matter	46.39169860242896	-14.728839748350385	1.1472883974835038	1.607	0.6637752994630317	1.15726279736666	0.9913810416217881
4438	4438	76	5.0	2	Original	Fast	1	Nitrogen	-486.74117338560615	2.4733485738508167	0.9752665142614917	1.607	0.6637752994630317	0.9779954602338851	0.9972096537424205
4439	4439	76	5.0	2	Original	Fast	1	TOC	-9581.801968873304	18.459428290289907	0.8154057170971009	1.607	0.6637752994630317	0.8062029662029777	1.011414930581893
4440	4440	77	5.0	5	Original	Fast	0	DOC	-12.61717110426028	27.628100022848912	0.723718999771511	1.82	0.7517554729450642	0.723718999771511	1.0
4441	4441	77	5.0	5	Original	Fast	0	DO	-12.076387015512486	84.62058586595326	0.1537941413404676	1.82	0.7517554729450642	0.1537941413404676	1.0
4442	4442	77	5.0	5	Original	Fast	0	Ammonium	-0.347415796489595	10.143254559591169	0.8985674544040883	1.82	0.7517554729450642	0.8985674544040883	1.0
4443	4443	77	5.0	5	Original	Fast	0	Nitrate	-0.4568586194753568	3.2012591173383065	0.9679874088266169	1.82	0.7517554729450642	0.9679874088266169	1.0
4444	4444	77	5.0	5	Original	Fast	0	Sulphate	-1.5069474557094507e-09	1.7598913815246731e-09	0.9999999999824012	1.82	0.7517554729450642	0.9999999999824012	1.0
4445	4445	77	5.0	5	Original	Fast	0	Particulate organic matter	0.04474498002622968	-15.676652377554042	1.1567665237755405	1.82	0.7517554729450642	1.1567665237755405	1.0
4446	4446	77	5.0	5	Original	Fast	0	Nitrogen	-0.4911251578160041	2.7539761199822625	0.9724602388001775	1.82	0.7517554729450642	0.9724602388001775	1.0
4447	4447	77	5.0	5	Original	Fast	0	TOC	-9.485678522770813	20.1660204951496	0.798339795048504	1.82	0.7517554729450642	0.798339795048504	1.0
4448	4448	77	5.0	5	Original	Fast	2	DOC	-13125.387676407097	26.24607885916275	0.7375392114083725	1.82	0.7517554729450642	0.723718999771511	1.0190961017207296
4449	4449	77	5.0	5	Original	Fast	2	DO	-12434.44430448126	79.566205910253	0.20433794089746993	1.82	0.7517554729450642	0.1537941413404676	1.3286458061176016
4450	4450	77	5.0	5	Original	Fast	2	Ammonium	-360.6808601437288	9.61643549809344	0.9038356450190657	1.82	0.7517554729450642	0.8985674544040883	1.0058628771709421
4451	4451	77	5.0	5	Original	Fast	2	Nitrate	-577.7480681692741	3.696926105466608	0.963030738945334	1.82	0.7517554729450642	0.9679874088266169	0.9948794066574778
4452	4452	77	5.0	5	Original	Fast	2	Sulphate	-1.802152837626636e-06	1.9219524444781032e-09	0.9999999999807805	1.82	0.7517554729450642	0.9999999999824012	0.9999999999983793
4453	4453	77	5.0	5	Original	Fast	2	Particulate organic matter	47.210002992110674	-15.10449814689425	1.1510449814689425	1.82	0.7517554729450642	1.1567665237755405	0.9950538486470688
4454	4454	77	5.0	5	Original	Fast	2	Nitrogen	-612.9227802177338	3.138607543987311	0.968613924560127	1.82	0.7517554729450642	0.9724602388001775	0.9960447593777242
4455	4455	77	5.0	5	Original	Fast	2	TOC	-9870.326195454378	19.16225302454361	0.8083774697545639	1.82	0.7517554729450642	0.798339795048504	1.012573185964568
4456	4456	77	5.0	5	Original	Fast	5	DOC	-12775.925615974687	25.55919660706032	0.7444080339293968	1.82	0.7517554729450642	0.723718999771511	1.0285871093123404
4457	4457	77	5.0	5	Original	Fast	5	DO	-12043.992879305692	77.10371301506007	0.22896286984939931	1.82	0.7517554729450642	0.1537941413404676	1.4887619765861178
4458	4458	77	5.0	5	Original	Fast	5	Ammonium	-350.67996546410683	9.354154005871802	0.9064584599412822	1.82	0.7517554729450642	0.8985674544040883	1.0087817620129889
4459	4459	77	5.0	5	Original	Fast	5	Nitrate	-610.0233123703329	3.9052715225625376	0.9609472847743745	1.82	0.7517554729450642	0.9679874088266169	0.992727049971883
4460	4460	77	5.0	5	Original	Fast	5	Sulphate	-1.8060090951621528e-06	1.926963485329881e-09	0.9999999999807303	1.82	0.7517554729450642	0.9999999999824012	0.9999999999983291
4461	4461	77	5.0	5	Original	Fast	5	Particulate organic matter	45.97447115250861	-14.716059969833438	1.1471605996983343	1.82	0.7517554729450642	1.1567665237755405	0.9916958834131423
4462	4462	77	5.0	5	Original	Fast	5	Nitrogen	-644.4413283247668	3.3015446119381013	0.9669845538806191	1.82	0.7517554729450642	0.9724602388001775	0.9943692454446114
4463	4463	77	5.0	5	Original	Fast	5	TOC	-9613.306120877984	18.671979907055217	0.813280200929448	1.82	0.7517554729450642	0.798339795048504	1.0187143444102473
4464	4464	77	5.0	5	Original	Fast	1	DOC	-13134.218251221146	26.290930703602925	0.7370906929639707	1.82	0.7517554729450642	0.723718999771511	1.018476360571826
4465	4465	77	5.0	5	Original	Fast	1	DO	-12495.720687869598	80.04109459126748	0.19958905408732516	1.82	0.7517554729450642	0.1537941413404676	1.2977676025088456
4466	4466	77	5.0	5	Original	Fast	1	Ammonium	-361.6576411741012	9.652462294209004	0.9034753770579101	1.82	0.7517554729450642	0.8985674544040883	1.0054619412596872
4467	4467	77	5.0	5	Original	Fast	1	Nitrate	-536.1253805535944	3.4341406445909946	0.9656585935540898	1.82	0.7517554729450642	0.9679874088266169	0.997594167804982
4468	4468	77	5.0	5	Original	Fast	1	Sulphate	-1.805368810892105e-06	1.927375770931166e-09	0.9999999999807263	1.82	0.7517554729450642	0.9999999999824012	0.9999999999983251
4469	4469	77	5.0	5	Original	Fast	1	Particulate organic matter	46.953328971283376	-15.037931542490831	1.1503793154249082	1.82	0.7517554729450642	1.1567665237755405	0.9944783945425866
4470	4470	77	5.0	5	Original	Fast	1	Nitrogen	-571.8560952419248	2.9313484627390234	0.9706865153726096	1.82	0.7517554729450642	0.9724602388001775	0.9981760452954289
4471	4471	77	5.0	5	Original	Fast	1	TOC	-9874.948986363459	19.191077879218682	0.8080892212078133	1.82	0.7517554729450642	0.798339795048504	1.012212125989181
4472	4472	78	5.0	10	Original	Fast	0	DOC	-10.101518352063449	22.198781950211526	0.7780121804978849	1.081	0.44650970673275503	0.7780121804978849	1.0
4473	4473	78	5.0	10	Original	Fast	0	DO	-9.334237926687674	65.64041727088915	0.3435958272911086	1.081	0.44650970673275503	0.3435958272911086	1.0
4474	4474	78	5.0	10	Original	Fast	0	Ammonium	-0.27576974783062314	8.080306725118964	0.9191969327488104	1.081	0.44650970673275503	0.9191969327488104	1.0
4475	4475	78	5.0	10	Original	Fast	0	Nitrate	-0.6342180168650593	4.459960801803897	0.9554003919819611	1.081	0.44650970673275503	0.9554003919819611	1.0
4476	4476	78	5.0	10	Original	Fast	0	Sulphate	-1.4931771374904201e-09	1.7500584253017069e-09	0.9999999999824991	1.081	0.44650970673275503	0.9999999999824991	1.0
4477	4477	78	5.0	10	Original	Fast	0	Particulate organic matter	0.03882954655580007	-13.652896242739065	1.1365289624273907	1.081	0.44650970673275503	1.1365289624273907	1.0
4478	4478	78	5.0	10	Original	Fast	0	Nitrogen	-0.6566823101229461	3.69553029808484	0.9630446970191516	1.081	0.44650970673275503	0.9630446970191516	1.0
4479	4479	78	5.0	10	Original	Fast	0	TOC	-7.568463806336106	16.147786616268412	0.8385221338373159	1.081	0.44650970673275503	0.8385221338373159	1.0
4480	4480	78	5.0	10	Original	Fast	2	DOC	-10709.150747909822	21.491205789054213	0.785087942109458	1.081	0.44650970673275503	0.7780121804978849	1.009094666881751
4481	4481	78	5.0	10	Original	Fast	2	DO	-9823.149310933484	63.08214820984407	0.36917851790155926	1.081	0.44650970673275503	0.3435958272911086	1.0744557662767422
4482	4482	78	5.0	10	Original	Fast	2	Ammonium	-291.8721262038548	7.809749594520228	0.9219025040547976	1.081	0.44650970673275503	0.9191969327488104	1.002943407674236
4483	4483	78	5.0	10	Original	Fast	2	Nitrate	-729.531342577493	4.684893084642186	0.9531510691535782	1.081	0.44650970673275503	0.9554003919819611	0.9976456752087816
4484	4484	78	5.0	10	Original	Fast	2	Sulphate	-1.7293205019086601e-06	1.850887272345268e-09	0.999999999981491	1.081	0.44650970673275503	0.9999999999824991	0.9999999999989919
4485	4485	78	5.0	10	Original	Fast	2	Particulate organic matter	40.842399824632245	-13.114054553337152	1.1311405455333716	1.081	0.44650970673275503	1.1365289624273907	0.9952588829038633
4486	4486	78	5.0	10	Original	Fast	2	Nitrogen	-754.0991489707849	3.8753699131699095	0.9612463008683007	1.081	0.44650970673275503	0.9630446970191516	0.9981325932675633
4487	4487	78	5.0	10	Original	Fast	2	TOC	-8036.107549804184	15.657206033578351	0.8434279396642166	1.081	0.44650970673275503	0.8385221338373159	1.0058505382612268
4488	4488	78	5.0	10	Original	Fast	5	DOC	-10462.787976589796	21.00659729405824	0.7899340270594176	1.081	0.44650970673275503	0.7780121804978849	1.0153234703265228
4489	4489	78	5.0	10	Original	Fast	5	DO	-9556.106573596751	61.39588276158996	0.38604117238410046	1.081	0.44650970673275503	0.3435958272911086	1.1235327722912956
4490	4490	78	5.0	10	Original	Fast	5	Ammonium	-284.87339844068265	7.626037182725104	0.9237396281727488	1.081	0.44650970673275503	0.9191969327488104	1.0049420263080662
4491	4491	78	5.0	10	Original	Fast	5	Nitrate	-745.9312530168991	4.7924442246141865	0.952075557753858	1.081	0.44650970673275503	0.9554003919819611	0.9965199572283974
