	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Delay	Memory	Crosscorrelation	fraction	Time
5867	62	10.0	5	Original	Fast	5	Immobile inactive ammonia oxidizers	0	0	0.5320523490086136	0.5039239983477901	1.22
5868	62	10.0	5	Original	Fast	5	Mobile inactive aerobic degraders	70	0	-0.8913475899552662	0.5039239983477901	1.22
5869	62	10.0	5	Original	Fast	5	Mobile inactive nitrate reducers	115	0	-0.9020459314460383	0.5039239983477901	1.22
5870	62	10.0	5	Original	Fast	5	Mobile inactive sulphate reducers	65	0	-0.5443615674254816	0.5039239983477901	1.22
5871	62	10.0	5	Original	Fast	5	Mobile inactive ammonia oxidizers	0	160	0.9305465994993146	0.5039239983477901	1.22
5872	63	10.0	10	Original	Fast	1	Immobile active aerobic degraders	0	45	0.9414597820230545	0.21933085501858732	0.531
5873	63	10.0	10	Original	Fast	1	Immobile active nitrate reducers	5	0	0.6613207997732112	0.21933085501858732	0.531
5874	63	10.0	10	Original	Fast	1	Immobile active sulphate reducers	0	45	0.9759821474680506	0.21933085501858732	0.531
5875	63	10.0	10	Original	Fast	1	Immobile active ammonia oxidizers	105	0	0.4891682627219521	0.21933085501858732	0.531
5876	63	10.0	10	Original	Fast	1	Mobile active aerobic degraders	0	20	0.8635936439939751	0.21933085501858732	0.531
5877	63	10.0	10	Original	Fast	1	Mobile active nitrate reducers	125	0	-0.6058353845264037	0.21933085501858732	0.531
5878	63	10.0	10	Original	Fast	1	Mobile active sulphate reducers	0	45	0.980694405900839	0.21933085501858732	0.531
5879	63	10.0	10	Original	Fast	1	Mobile active ammonia oxidizers	250	0	0.13039394606179228	0.21933085501858732	0.531
5880	63	10.0	10	Original	Fast	1	Immobile inactive aerobic degraders	0	0	-0.9279291057185708	0.21933085501858732	0.531
5881	63	10.0	10	Original	Fast	1	Immobile inactive nitrate reducers	10	0	-0.9009845208611078	0.21933085501858732	0.531
5882	63	10.0	10	Original	Fast	1	Immobile inactive sulphate reducers	0	0	-0.1769128739550367	0.21933085501858732	0.531
5883	63	10.0	10	Original	Fast	1	Immobile inactive ammonia oxidizers	10	0	-0.24530662852367394	0.21933085501858732	0.531
5884	63	10.0	10	Original	Fast	1	Mobile inactive aerobic degraders	0	0	-0.935566617708881	0.21933085501858732	0.531
5885	63	10.0	10	Original	Fast	1	Mobile inactive nitrate reducers	20	0	-0.8083875554369291	0.21933085501858732	0.531
5886	63	10.0	10	Original	Fast	1	Mobile inactive sulphate reducers	15	0	-0.23038472098964816	0.21933085501858732	0.531
5887	63	10.0	10	Original	Fast	1	Mobile inactive ammonia oxidizers	1390	0	0.06784132615036471	0.21933085501858732	0.531
5888	63	10.0	10	Original	Fast	2	Immobile active aerobic degraders	0	170	0.9578122708367152	0.21933085501858732	0.531
5889	63	10.0	10	Original	Fast	2	Immobile active nitrate reducers	5	0	0.34362371165642014	0.21933085501858732	0.531
5890	63	10.0	10	Original	Fast	2	Immobile active sulphate reducers	0	175	0.984219586737767	0.21933085501858732	0.531
5891	63	10.0	10	Original	Fast	2	Immobile active ammonia oxidizers	85	0	0.6627001065038841	0.21933085501858732	0.531
5892	63	10.0	10	Original	Fast	2	Mobile active aerobic degraders	0	135	0.9341723818389183	0.21933085501858732	0.531
5893	63	10.0	10	Original	Fast	2	Mobile active nitrate reducers	170	0	-0.8640400388093106	0.21933085501858732	0.531
5894	63	10.0	10	Original	Fast	2	Mobile active sulphate reducers	0	175	0.9849751757324755	0.21933085501858732	0.531
5895	63	10.0	10	Original	Fast	2	Mobile active ammonia oxidizers	2655	0	-0.3169381006579708	0.21933085501858732	0.531
5896	63	10.0	10	Original	Fast	2	Immobile inactive aerobic degraders	0	0	-0.9488947899625073	0.21933085501858732	0.531
5897	63	10.0	10	Original	Fast	2	Immobile inactive nitrate reducers	10	0	-0.9297009899466756	0.21933085501858732	0.531
5898	63	10.0	10	Original	Fast	2	Immobile inactive sulphate reducers	2625	0	-0.2673345382967495	0.21933085501858732	0.531
5899	63	10.0	10	Original	Fast	2	Immobile inactive ammonia oxidizers	2905	0	-0.19291850633477692	0.21933085501858732	0.531
5900	63	10.0	10	Original	Fast	2	Mobile inactive aerobic degraders	0	0	-0.9407773824449001	0.21933085501858732	0.531
5901	63	10.0	10	Original	Fast	2	Mobile inactive nitrate reducers	30	0	-0.902530217329149	0.21933085501858732	0.531
5902	63	10.0	10	Original	Fast	2	Mobile inactive sulphate reducers	2870	0	-0.2504511885723732	0.21933085501858732	0.531
5903	63	10.0	10	Original	Fast	2	Mobile inactive ammonia oxidizers	2340	0	-0.2106601114951038	0.21933085501858732	0.531
5904	63	10.0	10	Original	Fast	5	Immobile active aerobic degraders	0	190	0.9475607601131549	0.21933085501858732	0.531
5905	63	10.0	10	Original	Fast	5	Immobile active nitrate reducers	680	0	-0.3124110528623148	0.21933085501858732	0.531
5906	63	10.0	10	Original	Fast	5	Immobile active sulphate reducers	0	205	0.9806555472346625	0.21933085501858732	0.531
5907	63	10.0	10	Original	Fast	5	Immobile active ammonia oxidizers	55	0	0.6707922711065488	0.21933085501858732	0.531
5908	63	10.0	10	Original	Fast	5	Mobile active aerobic degraders	0	140	0.9139536595702075	0.21933085501858732	0.531
5909	63	10.0	10	Original	Fast	5	Mobile active nitrate reducers	105	0	-0.842800913129435	0.21933085501858732	0.531
5910	63	10.0	10	Original	Fast	5	Mobile active sulphate reducers	0	200	0.9803993472135188	0.21933085501858732	0.531
5911	63	10.0	10	Original	Fast	5	Mobile active ammonia oxidizers	1990	0	0.27108775302610705	0.21933085501858732	0.531
5912	63	10.0	10	Original	Fast	5	Immobile inactive aerobic degraders	0	0	-0.9341413881061649	0.21933085501858732	0.531
5913	63	10.0	10	Original	Fast	5	Immobile inactive nitrate reducers	10	0	-0.923880609934171	0.21933085501858732	0.531
5914	63	10.0	10	Original	Fast	5	Immobile inactive sulphate reducers	1995	0	0.29300971616423777	0.21933085501858732	0.531
5915	63	10.0	10	Original	Fast	5	Immobile inactive ammonia oxidizers	10	0	-0.4206491279372394	0.21933085501858732	0.531
5916	63	10.0	10	Original	Fast	5	Mobile inactive aerobic degraders	5	0	-0.9287333821530523	0.21933085501858732	0.531
5917	63	10.0	10	Original	Fast	5	Mobile inactive nitrate reducers	45	0	-0.9058832214144215	0.21933085501858732	0.531
5918	63	10.0	10	Original	Fast	5	Mobile inactive sulphate reducers	35	0	-0.5790127063372069	0.21933085501858732	0.531
5919	63	10.0	10	Original	Fast	5	Mobile inactive ammonia oxidizers	1935	0	0.27619169643065833	0.21933085501858732	0.531
5920	64	0.1	2	Original	Fast	1	Immobile active aerobic degraders	0	40	0.9117827815468975	0.9904997934737712	2.398
5921	64	0.1	2	Original	Fast	1	Immobile active nitrate reducers	5	0	-0.8824734176960527	0.9904997934737712	2.398
5922	64	0.1	2	Original	Fast	1	Immobile active sulphate reducers	0	45	0.9845378818045293	0.9904997934737712	2.398
5923	64	0.1	2	Original	Fast	1	Immobile active ammonia oxidizers	10	0	-0.9441125466512782	0.9904997934737712	2.398
5924	64	0.1	2	Original	Fast	1	Mobile active aerobic degraders	2540	0	-0.20875158221545714	0.9904997934737712	2.398
5925	64	0.1	2	Original	Fast	1	Mobile active nitrate reducers	0	0	-0.7472418607746049	0.9904997934737712	2.398
5926	64	0.1	2	Original	Fast	1	Mobile active sulphate reducers	0	45	0.991018830190236	0.9904997934737712	2.398
5927	64	0.1	2	Original	Fast	1	Mobile active ammonia oxidizers	0	0	-0.9574785446822921	0.9904997934737712	2.398
5928	64	0.1	2	Original	Fast	1	Immobile inactive aerobic degraders	0	0	-0.8919650794806994	0.9904997934737712	2.398
5929	64	0.1	2	Original	Fast	1	Immobile inactive nitrate reducers	0	15	0.8292273910358567	0.9904997934737712	2.398
5930	64	0.1	2	Original	Fast	1	Immobile inactive sulphate reducers	15	0	-0.9450255928480988	0.9904997934737712	2.398
5931	64	0.1	2	Original	Fast	1	Immobile inactive ammonia oxidizers	0	45	0.9091775540089893	0.9904997934737712	2.398
5932	64	0.1	2	Original	Fast	1	Mobile inactive aerobic degraders	0	0	-0.7884541808731905	0.9904997934737712	2.398
5933	64	0.1	2	Original	Fast	1	Mobile inactive nitrate reducers	0	15	0.7948449251585813	0.9904997934737712	2.398
5934	64	0.1	2	Original	Fast	1	Mobile inactive sulphate reducers	0	0	-0.9519450194459673	0.9904997934737712	2.398
5935	64	0.1	2	Original	Fast	1	Mobile inactive ammonia oxidizers	0	45	0.9583667332391991	0.9904997934737712	2.398
5936	64	0.1	2	Original	Fast	2	Immobile active aerobic degraders	0	175	0.9293814538455694	0.9904997934737712	2.398
5937	64	0.1	2	Original	Fast	2	Immobile active nitrate reducers	15	0	-0.9013171631741528	0.9904997934737712	2.398
5938	64	0.1	2	Original	Fast	2	Immobile active sulphate reducers	0	185	0.9922840767138468	0.9904997934737712	2.398
5939	64	0.1	2	Original	Fast	2	Immobile active ammonia oxidizers	10	0	-0.9634559618744896	0.9904997934737712	2.398
5940	64	0.1	2	Original	Fast	2	Mobile active aerobic degraders	945	0	-0.3212101617638658	0.9904997934737712	2.398
5941	64	0.1	2	Original	Fast	2	Mobile active nitrate reducers	0	0	-0.7146136364625095	0.9904997934737712	2.398
5942	64	0.1	2	Original	Fast	2	Mobile active sulphate reducers	0	180	0.9936689421027174	0.9904997934737712	2.398
5943	64	0.1	2	Original	Fast	2	Mobile active ammonia oxidizers	0	0	-0.9713077861979579	0.9904997934737712	2.398
5944	64	0.1	2	Original	Fast	2	Immobile inactive aerobic degraders	0	0	-0.9187639235246523	0.9904997934737712	2.398
5945	64	0.1	2	Original	Fast	2	Immobile inactive nitrate reducers	0	120	0.8639885521844327	0.9904997934737712	2.398
5946	64	0.1	2	Original	Fast	2	Immobile inactive sulphate reducers	10	0	-0.9653152230322037	0.9904997934737712	2.398
5947	64	0.1	2	Original	Fast	2	Immobile inactive ammonia oxidizers	0	160	0.8988213181733361	0.9904997934737712	2.398
5948	64	0.1	2	Original	Fast	2	Mobile inactive aerobic degraders	0	0	-0.8090018484694936	0.9904997934737712	2.398
5949	64	0.1	2	Original	Fast	2	Mobile inactive nitrate reducers	0	110	0.8323173327814114	0.9904997934737712	2.398
5950	64	0.1	2	Original	Fast	2	Mobile inactive sulphate reducers	0	0	-0.9877579475231411	0.9904997934737712	2.398
5951	64	0.1	2	Original	Fast	2	Mobile inactive ammonia oxidizers	0	175	0.9658342542501852	0.9904997934737712	2.398
5952	64	0.1	2	Original	Fast	5	Immobile active aerobic degraders	0	195	0.9032275411243471	0.9904997934737712	2.398
5953	64	0.1	2	Original	Fast	5	Immobile active nitrate reducers	25	0	-0.878943329785782	0.9904997934737712	2.398
5954	64	0.1	2	Original	Fast	5	Immobile active sulphate reducers	0	210	0.990429798391501	0.9904997934737712	2.398
5955	64	0.1	2	Original	Fast	5	Immobile active ammonia oxidizers	10	0	-0.9434468466402322	0.9904997934737712	2.398
5956	64	0.1	2	Original	Fast	5	Mobile active aerobic degraders	1115	0	-0.32141518633723026	0.9904997934737712	2.398
5957	64	0.1	2	Original	Fast	5	Mobile active nitrate reducers	5	0	-0.7465307596968417	0.9904997934737712	2.398
5958	64	0.1	2	Original	Fast	5	Mobile active sulphate reducers	0	205	0.9912697526430748	0.9904997934737712	2.398
5959	64	0.1	2	Original	Fast	5	Mobile active ammonia oxidizers	0	0	-0.9581629227174355	0.9904997934737712	2.398
5960	64	0.1	2	Original	Fast	5	Immobile inactive aerobic degraders	0	0	-0.8896986836766917	0.9904997934737712	2.398
5961	64	0.1	2	Original	Fast	5	Immobile inactive nitrate reducers	0	0	0.6642919200890505	0.9904997934737712	2.398
5962	64	0.1	2	Original	Fast	5	Immobile inactive sulphate reducers	10	0	-0.961202592668996	0.9904997934737712	2.398
5963	64	0.1	2	Original	Fast	5	Immobile inactive ammonia oxidizers	0	0	0.5733263405430162	0.9904997934737712	2.398
5964	64	0.1	2	Original	Fast	5	Mobile inactive aerobic degraders	0	0	-0.7854090295479079	0.9904997934737712	2.398
5965	64	0.1	2	Original	Fast	5	Mobile inactive nitrate reducers	0	0	0.6509473260492179	0.9904997934737712	2.398
5966	64	0.1	2	Original	Fast	5	Mobile inactive sulphate reducers	0	0	-0.9860653295077572	0.9904997934737712	2.398
5967	64	0.1	2	Original	Fast	5	Mobile inactive ammonia oxidizers	0	200	0.9518454707838678	0.9904997934737712	2.398
5968	65	0.1	5	Original	Fast	1	Immobile active aerobic degraders	0	40	0.9189192998093997	0.9768690623709212	2.365
5969	65	0.1	5	Original	Fast	1	Immobile active nitrate reducers	10	0	-0.8846438402728852	0.9768690623709212	2.365
5970	65	0.1	5	Original	Fast	1	Immobile active sulphate reducers	0	45	0.9845384401548873	0.9768690623709212	2.365
5971	65	0.1	5	Original	Fast	1	Immobile active ammonia oxidizers	10	0	-0.9437442296842048	0.9768690623709212	2.365
5972	65	0.1	5	Original	Fast	1	Mobile active aerobic degraders	5	0	0.2120354624821605	0.9768690623709212	2.365
5973	65	0.1	5	Original	Fast	1	Mobile active nitrate reducers	0	0	-0.762533504706188	0.9768690623709212	2.365
5974	65	0.1	5	Original	Fast	1	Mobile active sulphate reducers	0	45	0.9909269300559268	0.9768690623709212	2.365
5975	65	0.1	5	Original	Fast	1	Mobile active ammonia oxidizers	0	0	-0.9577778140854024	0.9768690623709212	2.365
5976	65	0.1	5	Original	Fast	1	Immobile inactive aerobic degraders	0	0	-0.9014525203814087	0.9768690623709212	2.365
5977	65	0.1	5	Original	Fast	1	Immobile inactive nitrate reducers	0	15	0.8098599194996041	0.9768690623709212	2.365
5978	65	0.1	5	Original	Fast	1	Immobile inactive sulphate reducers	15	0	-0.9469510472041573	0.9768690623709212	2.365
5979	65	0.1	5	Original	Fast	1	Immobile inactive ammonia oxidizers	0	45	0.8945375480580784	0.9768690623709212	2.365
5980	65	0.1	5	Original	Fast	1	Mobile inactive aerobic degraders	0	0	-0.8062736850498546	0.9768690623709212	2.365
5981	65	0.1	5	Original	Fast	1	Mobile inactive nitrate reducers	0	20	0.80226958432462	0.9768690623709212	2.365
5982	65	0.1	5	Original	Fast	1	Mobile inactive sulphate reducers	0	0	-0.9545675162402245	0.9768690623709212	2.365
5983	65	0.1	5	Original	Fast	1	Mobile inactive ammonia oxidizers	0	45	0.9603826392379059	0.9768690623709212	2.365
5984	65	0.1	5	Original	Fast	2	Immobile active aerobic degraders	0	175	0.9364432677250816	0.9768690623709212	2.365
5985	65	0.1	5	Original	Fast	2	Immobile active nitrate reducers	15	0	-0.9065826007529306	0.9768690623709212	2.365
5986	65	0.1	5	Original	Fast	2	Immobile active sulphate reducers	0	185	0.9922727847425138	0.9768690623709212	2.365
5987	65	0.1	5	Original	Fast	2	Immobile active ammonia oxidizers	10	0	-0.9658786123413888	0.9768690623709212	2.365
5988	65	0.1	5	Original	Fast	2	Mobile active aerobic degraders	955	0	-0.32887281195487084	0.9768690623709212	2.365
5989	65	0.1	5	Original	Fast	2	Mobile active nitrate reducers	5	0	-0.7366392935177934	0.9768690623709212	2.365
5990	65	0.1	5	Original	Fast	2	Mobile active sulphate reducers	0	180	0.9935965690906866	0.9768690623709212	2.365
5991	65	0.1	5	Original	Fast	2	Mobile active ammonia oxidizers	0	0	-0.9725572087446998	0.9768690623709212	2.365
5992	65	0.1	5	Original	Fast	2	Immobile inactive aerobic degraders	0	0	-0.9283780919911084	0.9768690623709212	2.365
5993	65	0.1	5	Original	Fast	2	Immobile inactive nitrate reducers	0	90	0.8329903030980493	0.9768690623709212	2.365
5994	65	0.1	5	Original	Fast	2	Immobile inactive sulphate reducers	10	0	-0.9688596834384736	0.9768690623709212	2.365
5995	65	0.1	5	Original	Fast	2	Immobile inactive ammonia oxidizers	0	155	0.8890054225575119	0.9768690623709212	2.365
5996	65	0.1	5	Original	Fast	2	Mobile inactive aerobic degraders	0	0	-0.8264040997963488	0.9768690623709212	2.365
5997	65	0.1	5	Original	Fast	2	Mobile inactive nitrate reducers	0	105	0.8353223561850527	0.9768690623709212	2.365
5998	65	0.1	5	Original	Fast	2	Mobile inactive sulphate reducers	0	0	-0.9878215708945731	0.9768690623709212	2.365
5999	65	0.1	5	Original	Fast	2	Mobile inactive ammonia oxidizers	0	175	0.9672490267479903	0.9768690623709212	2.365
6000	65	0.1	5	Original	Fast	5	Immobile active aerobic degraders	0	195	0.9119673871066105	0.9768690623709212	2.365
6001	65	0.1	5	Original	Fast	5	Immobile active nitrate reducers	25	0	-0.8861040315258145	0.9768690623709212	2.365
6002	65	0.1	5	Original	Fast	5	Immobile active sulphate reducers	0	210	0.9904142088593388	0.9768690623709212	2.365
6003	65	0.1	5	Original	Fast	5	Immobile active ammonia oxidizers	10	0	-0.944357370289111	0.9768690623709212	2.365
6004	65	0.1	5	Original	Fast	5	Mobile active aerobic degraders	1115	0	-0.3160908497492745	0.9768690623709212	2.365
6005	65	0.1	5	Original	Fast	5	Mobile active nitrate reducers	5	0	-0.7631591646150372	0.9768690623709212	2.365
6006	65	0.1	5	Original	Fast	5	Mobile active sulphate reducers	0	205	0.9911837777407063	0.9768690623709212	2.365
6007	65	0.1	5	Original	Fast	5	Mobile active ammonia oxidizers	0	0	-0.9581867876173781	0.9768690623709212	2.365
6008	65	0.1	5	Original	Fast	5	Immobile inactive aerobic degraders	0	0	-0.9011903118606658	0.9768690623709212	2.365
6009	65	0.1	5	Original	Fast	5	Immobile inactive nitrate reducers	0	0	0.6283944774834564	0.9768690623709212	2.365
6010	65	0.1	5	Original	Fast	5	Immobile inactive sulphate reducers	10	0	-0.9649391541760982	0.9768690623709212	2.365
6011	65	0.1	5	Original	Fast	5	Immobile inactive ammonia oxidizers	0	0	0.5523795742648686	0.9768690623709212	2.365
6012	65	0.1	5	Original	Fast	5	Mobile inactive aerobic degraders	0	0	-0.801507460452852	0.9768690623709212	2.365
6013	65	0.1	5	Original	Fast	5	Mobile inactive nitrate reducers	0	0	0.6405188230219587	0.9768690623709212	2.365
6014	65	0.1	5	Original	Fast	5	Mobile inactive sulphate reducers	0	0	-0.9861420464068728	0.9768690623709212	2.365
6015	65	0.1	5	Original	Fast	5	Mobile inactive ammonia oxidizers	0	200	0.952551755234303	0.9768690623709212	2.365
6016	66	0.1	10	Original	Fast	1	Immobile active aerobic degraders	0	40	0.9162275379501489	0.9793473771168938	2.371
6017	66	0.1	10	Original	Fast	1	Immobile active nitrate reducers	10	0	-0.8829218644599881	0.9793473771168938	2.371
6018	66	0.1	10	Original	Fast	1	Immobile active sulphate reducers	0	45	0.9844439229440732	0.9793473771168938	2.371
6019	66	0.1	10	Original	Fast	1	Immobile active ammonia oxidizers	10	0	-0.9442543525924167	0.9793473771168938	2.371
6020	66	0.1	10	Original	Fast	1	Mobile active aerobic degraders	2540	0	-0.20992988530832826	0.9793473771168938	2.371
6021	66	0.1	10	Original	Fast	1	Mobile active nitrate reducers	0	0	-0.7558990660301711	0.9793473771168938	2.371
6022	66	0.1	10	Original	Fast	1	Mobile active sulphate reducers	0	45	0.9908638180836352	0.9793473771168938	2.371
6023	66	0.1	10	Original	Fast	1	Mobile active ammonia oxidizers	0	0	-0.9580856797443427	0.9793473771168938	2.371
6024	66	0.1	10	Original	Fast	1	Immobile inactive aerobic degraders	0	0	-0.8982344434664742	0.9793473771168938	2.371
6025	66	0.1	10	Original	Fast	1	Immobile inactive nitrate reducers	0	15	0.8194207919127674	0.9793473771168938	2.371
6026	66	0.1	10	Original	Fast	1	Immobile inactive sulphate reducers	15	0	-0.9460854289971694	0.9793473771168938	2.371
6027	66	0.1	10	Original	Fast	1	Immobile inactive ammonia oxidizers	0	45	0.9050220957382512	0.9793473771168938	2.371
6028	66	0.1	10	Original	Fast	1	Mobile inactive aerobic degraders	0	0	-0.802087969321406	0.9793473771168938	2.371
6029	66	0.1	10	Original	Fast	1	Mobile inactive nitrate reducers	0	20	0.799335873908877	0.9793473771168938	2.371
6030	66	0.1	10	Original	Fast	1	Mobile inactive sulphate reducers	0	0	-0.953974786820499	0.9793473771168938	2.371
6031	66	0.1	10	Original	Fast	1	Mobile inactive ammonia oxidizers	0	45	0.9593122527272756	0.9793473771168938	2.371
6032	66	0.1	10	Original	Fast	2	Immobile active aerobic degraders	0	175	0.9335774661230888	0.9793473771168938	2.371
6033	66	0.1	10	Original	Fast	2	Immobile active nitrate reducers	15	0	-0.9032140773614863	0.9793473771168938	2.371
6034	66	0.1	10	Original	Fast	2	Immobile active sulphate reducers	0	185	0.9921911011831236	0.9793473771168938	2.371
6035	66	0.1	10	Original	Fast	2	Immobile active ammonia oxidizers	10	0	-0.9648402362494541	0.9793473771168938	2.371
6036	66	0.1	10	Original	Fast	2	Mobile active aerobic degraders	955	0	-0.3259051346637943	0.9793473771168938	2.371
6037	66	0.1	10	Original	Fast	2	Mobile active nitrate reducers	5	0	-0.7263448764696585	0.9793473771168938	2.371
6038	66	0.1	10	Original	Fast	2	Mobile active sulphate reducers	0	180	0.993536590241276	0.9793473771168938	2.371
6039	66	0.1	10	Original	Fast	2	Mobile active ammonia oxidizers	0	0	-0.9719251626546215	0.9793473771168938	2.371
6040	66	0.1	10	Original	Fast	2	Immobile inactive aerobic degraders	0	0	-0.9249255280272678	0.9793473771168938	2.371
6041	66	0.1	10	Original	Fast	2	Immobile inactive nitrate reducers	0	105	0.8463019091775523	0.9793473771168938	2.371
6042	66	0.1	10	Original	Fast	2	Immobile inactive sulphate reducers	10	0	-0.967143880461962	0.9793473771168938	2.371
6043	66	0.1	10	Original	Fast	2	Immobile inactive ammonia oxidizers	0	160	0.8959684449638318	0.9793473771168938	2.371
6044	66	0.1	10	Original	Fast	2	Mobile inactive aerobic degraders	0	0	-0.8226838343079376	0.9793473771168938	2.371
6045	66	0.1	10	Original	Fast	2	Mobile inactive nitrate reducers	0	105	0.8339390718914296	0.9793473771168938	2.371
6046	66	0.1	10	Original	Fast	2	Mobile inactive sulphate reducers	0	0	-0.9877564971913373	0.9793473771168938	2.371
6047	66	0.1	10	Original	Fast	2	Mobile inactive ammonia oxidizers	0	175	0.9664787960105701	0.9793473771168938	2.371
6048	66	0.1	10	Original	Fast	5	Immobile active aerobic degraders	0	195	0.9087552197581177	0.9793473771168938	2.371
6049	66	0.1	10	Original	Fast	5	Immobile active nitrate reducers	25	0	-0.8819705283209093	0.9793473771168938	2.371
6050	66	0.1	10	Original	Fast	5	Immobile active sulphate reducers	0	210	0.9903039866147615	0.9793473771168938	2.371
6051	66	0.1	10	Original	Fast	5	Immobile active ammonia oxidizers	10	0	-0.9440090927231829	0.9793473771168938	2.371
6052	66	0.1	10	Original	Fast	5	Mobile active aerobic degraders	1115	0	-0.3178575092762049	0.9793473771168938	2.371
6053	66	0.1	10	Original	Fast	5	Mobile active nitrate reducers	5	0	-0.7560032783436884	0.9793473771168938	2.371
6054	66	0.1	10	Original	Fast	5	Mobile active sulphate reducers	0	205	0.9910990290928181	0.9793473771168938	2.371
6055	66	0.1	10	Original	Fast	5	Mobile active ammonia oxidizers	0	0	-0.9583316170278086	0.9793473771168938	2.371
6056	66	0.1	10	Original	Fast	5	Immobile inactive aerobic degraders	0	0	-0.8974991906193981	0.9793473771168938	2.371
6057	66	0.1	10	Original	Fast	5	Immobile inactive nitrate reducers	0	0	0.6439598502053275	0.9793473771168938	2.371
6058	66	0.1	10	Original	Fast	5	Immobile inactive sulphate reducers	10	0	-0.963067087350094	0.9793473771168938	2.371
6059	66	0.1	10	Original	Fast	5	Immobile inactive ammonia oxidizers	0	0	0.566176434516925	0.9793473771168938	2.371
6060	66	0.1	10	Original	Fast	5	Mobile inactive aerobic degraders	0	0	-0.7977636972121017	0.9793473771168938	2.371
6061	66	0.1	10	Original	Fast	5	Mobile inactive nitrate reducers	0	0	0.6408788627674101	0.9793473771168938	2.371
6062	66	0.1	10	Original	Fast	5	Mobile inactive sulphate reducers	0	0	-0.9859941160550004	0.9793473771168938	2.371
6063	66	0.1	10	Original	Fast	5	Mobile inactive ammonia oxidizers	0	200	0.9522589513366067	0.9793473771168938	2.371
6064	67	1.0	2	Original	Fast	1	Immobile active aerobic degraders	0	40	0.9235597399221152	0.9454770755885996	2.289
6065	67	1.0	2	Original	Fast	1	Immobile active nitrate reducers	10	0	-0.8886281988752591	0.9454770755885996	2.289
6066	67	1.0	2	Original	Fast	1	Immobile active sulphate reducers	0	45	0.9842116969517762	0.9454770755885996	2.289
6067	67	1.0	2	Original	Fast	1	Immobile active ammonia oxidizers	10	0	-0.9491598319051948	0.9454770755885996	2.289
6068	67	1.0	2	Original	Fast	1	Mobile active aerobic degraders	5	0	0.2885870241673893	0.9454770755885996	2.289
6069	67	1.0	2	Original	Fast	1	Mobile active nitrate reducers	0	0	-0.782529334449796	0.9454770755885996	2.289
6070	67	1.0	2	Original	Fast	1	Mobile active sulphate reducers	0	45	0.9905137232824635	0.9454770755885996	2.289
6071	67	1.0	2	Original	Fast	1	Mobile active ammonia oxidizers	0	0	-0.9597550359852636	0.9454770755885996	2.289
6072	67	1.0	2	Original	Fast	1	Immobile inactive aerobic degraders	0	0	-0.9064609054127838	0.9454770755885996	2.289
6073	67	1.0	2	Original	Fast	1	Immobile inactive nitrate reducers	0	10	0.7923450961279874	0.9454770755885996	2.289
6074	67	1.0	2	Original	Fast	1	Immobile inactive sulphate reducers	15	0	-0.9520265647146915	0.9454770755885996	2.289
6075	67	1.0	2	Original	Fast	1	Immobile inactive ammonia oxidizers	0	45	0.9059846467504112	0.9454770755885996	2.289
6076	67	1.0	2	Original	Fast	1	Mobile inactive aerobic degraders	0	0	-0.821930870468402	0.9454770755885996	2.289
6077	67	1.0	2	Original	Fast	1	Mobile inactive nitrate reducers	0	20	0.8137044887622541	0.9454770755885996	2.289
6078	67	1.0	2	Original	Fast	1	Mobile inactive sulphate reducers	0	0	-0.9569601039014463	0.9454770755885996	2.289
6079	67	1.0	2	Original	Fast	1	Mobile inactive ammonia oxidizers	0	45	0.9614521232164002	0.9454770755885996	2.289
6080	67	1.0	2	Original	Fast	2	Immobile active aerobic degraders	0	175	0.9392731044314533	0.9454770755885996	2.289
6081	67	1.0	2	Original	Fast	2	Immobile active nitrate reducers	15	0	-0.9135518105662799	0.9454770755885996	2.289
6082	67	1.0	2	Original	Fast	2	Immobile active sulphate reducers	0	185	0.9919755603879954	0.9454770755885996	2.289
6083	67	1.0	2	Original	Fast	2	Immobile active ammonia oxidizers	10	0	-0.9713398024309681	0.9454770755885996	2.289
6084	67	1.0	2	Original	Fast	2	Mobile active aerobic degraders	955	0	-0.32835589068237	0.9454770755885996	2.289
6085	67	1.0	2	Original	Fast	2	Mobile active nitrate reducers	5	0	-0.7691058429413502	0.9454770755885996	2.289
6086	67	1.0	2	Original	Fast	2	Mobile active sulphate reducers	0	180	0.9932409232329494	0.9454770755885996	2.289
6087	67	1.0	2	Original	Fast	2	Mobile active ammonia oxidizers	0	0	-0.9736979908784145	0.9454770755885996	2.289
6088	67	1.0	2	Original	Fast	2	Immobile inactive aerobic degraders	0	0	-0.9318401993765345	0.9454770755885996	2.289
6089	67	1.0	2	Original	Fast	2	Immobile inactive nitrate reducers	0	35	0.7719271954374508	0.9454770755885996	2.289
6090	67	1.0	2	Original	Fast	2	Immobile inactive sulphate reducers	10	0	-0.9745066976345964	0.9454770755885996	2.289
6091	67	1.0	2	Original	Fast	2	Immobile inactive ammonia oxidizers	0	160	0.8979483212481082	0.9454770755885996	2.289
6092	67	1.0	2	Original	Fast	2	Mobile inactive aerobic degraders	0	0	-0.8430169091639582	0.9454770755885996	2.289
6093	67	1.0	2	Original	Fast	2	Mobile inactive nitrate reducers	0	95	0.8243532966874723	0.9454770755885996	2.289
6094	67	1.0	2	Original	Fast	2	Mobile inactive sulphate reducers	0	0	-0.9875194738829436	0.9454770755885996	2.289
